царствен;1. [прил.] Който е присъщ на цар.;"2. [прен.] Тържествен, величествен - <i>""царствен вид""</i>.";3. [нареч.] Царствено.;4. [същ.] Царственост.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
царство;"1. Държава, управлявана от цар - <i>""Първо българско царство""</i>.";2. [само ед.ч.] Господство, подчиненост, власт.;"3. [прен.] Област от действителността, обхващаща някакви предмети или явления - <i>""животинско царство""</i>.";"4. [прен.] Област, свят, в който преобладава нещо - <i>""В царството на приказките""</i>";" <i>""В царството на ледовете""</i>.";5. Царство му небесно - израз в знак на добри чувства към покойник, към паметта му.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
царствувам;вж. царствам.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
царувам;"1. В положение на цар съм, управлявам като цар - <i>""Симеон <b>I</b> царува от 893 до 927 год""</i>.";2. Живея като цар, охолно.;"3. [прен.] Владея, господствам, съществувам - <i>""Навред царуваше страх""</i>.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
царя;"Господствам, владея, преобладавам - <i>""В гората цареше тишина""</i>.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
цаца;1. Вид дребна морска риба.;2. [прен.] Дребен, незначителен човек.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
цвекло;"[само ед.ч.] Двугодишно кореноплодно растение с едри продълговати листа, чиито плодове се използват за храна или за производство на захар - <i>""захарно цвекло""</i>";" <i>""червено цвекло""</i>.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
цвеклов;[прил.] Отнасящ се до цвекло.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
цветар;Човек, който произвежда и/или продава цветя.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
цветарка;Жена цветар.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
цветарник;1. Помещение, в което се отглеждат цветя.;"2. Приспособление, върху което се поставят саксии с цветя - <i>""дървен цветарник""</i>.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
цветарница;Магазин за цветя.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
цветарски;"[прил.] Който се отнася до цветар и до цветарство - <i>""цветарски магазин""</i>.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
цветарство;[само ед.ч.] Дейност, свързана с отглеждане на цветя и продажбата им.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
цвете;"1. Тревисто или храстовидно растение, което има цвят като размножителен орган - <i>""пролетни цветя""</i>";" <i>""Цветята са най-хубавият подарък""</i>.";"2. Цвят от такова растение заедно с част от стъблото - <i>""Бера цветя""</i>";" <i>""бяло цвете""</i>.";3. [прен. само ед.ч.] Нещо хубаво, добро, качествено.;4. Гледам (някого) като цвете в саксия - гледам прекалено много, задоволявам всички прищевки, глезя.;5. [разг.] Не съм цвете (за мирисане) - не съм добър човек, лош съм.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
цветист;"1. [прил.] Който е обрасъл с цветя - <i>""цветисти градини""</i>.";"2. [прен.] За език, стил - образен, жив - <i>""цветиста реч""</i>.";3. [нареч.] Цветисто във 2 знач.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
цветнокож;"1. [прил.] Който не е с бяла кожа - <i>""цветнокожа жена""</i>.";"2. [същ.] Човек, който не принадлежи към бялата раса - <i>""Квартал за цветнокожи""</i>.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
цветущ;"1. Който е изпълнен с разцъфнали цветя - <i>""цветущи градини""</i>.";"2. [прен.] Който е в разцвета си - <i>""цветущо здраве""</i>";" <i>""в цветуща младост""</i>.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
цветче;"Малък цвят - <i>""По земята се посипаха люлякови цветчета""</i>.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
цвиля;1. За кон - издавам продължителен рязък звук.;"2. [прен. разг. пренебр.] Смея се пресилено или прекалено - <i>""Тя цвилеше след всеки анекдот, дори и след най-известните""</i>.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
цвинглианство;"Едно от теченията в Реформацията, създадено от Улрих Цвингли в Швейцария - 1522 г. (<i>""67 тезиса""</i>), близко до лутерианството, но по-рационалистично относно обредите на католическия култ, защитава дребната собственост, привърженик на републиканската форма на управление, въведена в редица швейцарски градове.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
цвъркам;вж. цвъртя.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
цвъртя;"1. За птици и някои животни - издавам отсечени, пискливи звуци - <i>""В клоните цвъртяха врабчета""</i>";" <i>""Мишката цвъртеше уплашено в лапите на котката""</i>.";"2. [прен.] Издавам подобни звуци - <i>""Върху скарата цвъртяха кебапчета""</i>.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
цвърча;вж. цвъртя.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
цев;1. Къса тръба от кухо стъбло или от друг материал, която се използва за навиване върху нея на прежда при тъкане.;"2. Къса метална тръба, през която се изстрелва куршумът, като му се придава необходимата посока на движение - <i>""цев на пистолет""</i>";" <i>""пушка с рязана цев""</i>.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
цедене;[същ.] Отнясящ се до цедя.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
цедилен;[прил.] Който служи за цедене.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
цедилник;[разг.] Голяма здрава торба от вълнен плат с дълги връзки при отвора.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
цедило;1. [разг.] Правоъгълна кърпа от здрав вълнен плат за носене на товар и малки деца на гръб.;2. Парче тънък рехав плат за прецеждане на течности.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
цедка;Приспособление за цедене с форма на сито, с мрежесто дъно.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
цедя;"1. Пропускам течност през цедка, за да отделя примесите или гъстата част - <i>""Цедя мляко""</i>.";"2. [прен. разг.] Произнасям със стиснати устни, говоря бавно, небрежно - <i>""Цедя думите си""</i>.";3. [прен. разг.] Поставям високи изисквания по време на изпит или при подбор; не пускам лесно.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
цедя се;Отделям се на капки.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
цел;"1. Това, към което човек се стреми, което трябва да се осъществи - <i>""Цел на пътуването""</i>";" <i>""благородни цели""</i>.";2. Място, обект, в който трябва да се попадне;" прицел, мишена - <i>""Стрелба в цел""</i>.";3. Попадам в целта - казвам най-важното или най-необходимото.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
целебен;1. [прил.] Който подобрява здравословното състояние;" лековит - <i>""целебни средства""</i>";" <i>""целебен извор""</i>.";2. [нареч.] Целебно.;3. [същ.] Целебност.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
целев;"[прил.] Който има определено предназначение - <i>""целеви средства""</i>.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
целеви;"[прил.] Който има определено предназначение - <i>""целеви средства""</i>.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
целенасочен;"1. [прил.] Който е насочен към ясна цел - <i>""целенасочени действия""</i>.";2. [нареч.] Целенасочено.;3. [същ.] Целенасоченост.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
целесъобразен;1. [прил.] Който съответства на поставената цел;" правилен, разумен, полезен - <i>""целесъобразно решение""</i>.";"2. [нареч.] Целесъобразно - <i>""Постъпвам целесъобразно""</i>.";3. [същ.] Целесъобразност.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
целина;[само ед.ч.] Тревисто растение - зеленчук с кълбовиден корен и месести листа със силна миризма, който се използва като подправка; керевиз.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
целогодишен;"[прил.] Който трае цяла година - <i>""целогодишна работа""</i>.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
целодневен;"1. [прил.] Който трае цял ден - <i>""целодневно обучение""</i>.";"2. Който работи през целия ден - <i>""целодневна детска градина""</i>.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
целокупен;"[прил.] В цялостен вид, цял - <i>""целокупен народ""</i>.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
целомъдрен;"[прил.] Който притежава целомъдрие - <i>""целомъдрена девойка""</i>";" <i>""целомъдрен старец""</i>.";[нареч.] целомъдрено.;[същ.] целомъдреност.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
